Quarter,Minute,Second,Down,ToGo,YardLine,SeriesFirstDown,Formation,YardLineDirection,OffenseTeam,DefenseTeam,PlayType,PlayDirection
1,7,37,1,10,71,0,SHOTGUN,OPP,NE,BUF,PASS,LEFT
1,7,33,2,10,71,1,UNDER CENTER,OPP,NE,BUF,PASS,LEFT
1,6,58,1,10,82,0,UNDER CENTER,OPP,NE,BUF,PASS,LEFT
1,4,54,3,7,93,0,SHOTGUN,OPP,NE,BUF,PASS,RIGHT
2,14,22,1,10,62,0,UNDER CENTER,OPP,NE,BUF,PASS,LEFT
2,14,16,2,15,57,1,UNDER CENTER,OPP,NE,BUF,PASS,MIDDLE
2,12,58,2,8,77,0,SHOTGUN,OPP,NE,BUF,PASS,LEFT
2,12,24,3,11,74,0,SHOTGUN,OPP,NE,BUF,PASS,RIGHT
2,9,0,2,8,52,1,UNDER CENTER,OPP,NE,BUF,PASS,LEFT
2,8,14,1,10,67,1,SHOTGUN,OPP,NE,BUF,PASS,LEFT
2,6,48,2,16,72,0,UNDER CENTER,OPP,NE,BUF,PASS,RIGHT
2,6,42,3,16,72,0,SHOTGUN,OPP,NE,BUF,PASS,MIDDLE
2,3,45,1,10,50,0,SHOTGUN,OPP,BUF,NE,PASS,LEFT
2,2,57,3,4,56,1,SHOTGUN,OPP,BUF,NE,PASS,LEFT
2,2,19,1,10,67,0,SHOTGUN,OPP,BUF,NE,PASS,RIGHT
2,2,0,2,8,69,0,SHOTGUN,OPP,BUF,NE,PASS,LEFT
2,0,49,2,1,54,1,NO HUDDLE SHOTGUN,OPP,NE,BUF,PASS,LEFT
2,0,32,1,10,64,0,NO HUDDLE SHOTGUN,OPP,NE,BUF,PASS,MIDDLE
2,0,15,3,6,68,0,SHOTGUN,OPP,NE,BUF,PASS,LEFT
3,11,36,2,15,56,0,SHOTGUN,OPP,BUF,NE,PASS,MIDDLE
3,11,31,3,15,56,0,SHOTGUN,OPP,BUF,NE,PASS,RIGHT
3,9,16,1,10,65,0,UNDER CENTER,OPP,BUF,NE,PASS,RIGHT
3,8,27,3,13,62,0,SHOTGUN,OPP,BUF,NE,PASS,LEFT
3,4,1,2,8,54,0,UNDER CENTER,OPP,NE,BUF,PASS,LEFT
3,3,55,3,8,54,0,SHOTGUN,OPP,NE,BUF,PASS,MIDDLE
3,2,55,1,10,71,1,SHOTGUN,OPP,NE,BUF,PASS,LEFT
3,2,15,2,7,93,0,SHOTGUN,OPP,NE,BUF,PASS,LEFT
3,2,11,3,7,93,0,SHOTGUN,OPP,NE,BUF,PASS,RIGHT
4,10,11,2,9,79,1,SHOTGUN,OPP,NE,BUF,PASS,LEFT
4,7,2,1,10,54,1,SHOTGUN,OPP,BUF,NE,PASS,LEFT
4,6,19,1,10,75,0,SHOTGUN,OPP,BUF,NE,PASS,LEFT
4,6,14,2,10,75,1,SHOTGUN,OPP,BUF,NE,PASS,LEFT
4,6,9,3,15,70,1,SHOTGUN,OPP,BUF,NE,PASS,RIGHT
4,4,58,1,10,60,0,SHOTGUN,OPP,BUF,NE,PASS,RIGHT
4,3,59,3,2,68,0,SHOTGUN,OPP,BUF,NE,PASS,RIGHT
4,3,55,4,2,68,0,SHOTGUN,OPP,BUF,NE,PASS,MIDDLE
4,0,58,4,18,57,0,NO HUDDLE SHOTGUN,OPP,BUF,NE,PASS,LEFT
1,12,21,2,6,50,1,SHOTGUN,OPP,OAK,SF,PASS,RIGHT
1,10,17,2,22,75,0,SHOTGUN,OPP,OAK,SF,PASS,RIGHT
1,10,14,3,22,75,0,SHOTGUN,OPP,OAK,SF,PASS,RIGHT
1,7,54,1,10,68,0,UNDER CENTER,OPP,SF,OAK,PASS,RIGHT
1,6,53,3,2,76,1,UNDER CENTER,OPP,SF,OAK,PASS,RIGHT
1,1,30,1,10,73,0,UNDER CENTER,OPP,SF,OAK,PASS,LEFT
1,1,24,2,10,73,1,UNDER CENTER,OPP,SF,OAK,PASS,RIGHT
2,15,0,2,9,89,0,SHOTGUN,OPP,SF,OAK,PASS,MIDDLE
2,12,49,2,4,96,0,SHOTGUN,OPP,SF,OAK,PASS,RIGHT
2,12,44,3,4,96,1,SHOTGUN,OPP,SF,OAK,PASS,MIDDLE
2,10,43,1,10,52,1,UNDER CENTER,OPP,OAK,SF,PASS,LEFT
2,9,34,1,20,52,0,SHOTGUN,OPP,OAK,SF,PASS,LEFT
2,0,52,1,10,77,0,SHOTGUN,OPP,SF,OAK,PASS,LEFT
2,0,28,2,8,79,0,SHOTGUN,OPP,SF,OAK,PASS,MIDDLE
2,0,25,3,8,79,0,SHOTGUN,OPP,SF,OAK,PASS,LEFT
3,12,40,2,5,95,1,UNDER CENTER,OPP,SF,OAK,PASS,LEFT
3,0,53,3,4,56,1,SHOTGUN,OPP,OAK,SF,PASS,LEFT
4,7,8,3,7,85,0,SHOTGUN,OPP,SF,OAK,PASS,MIDDLE
1,12,25,2,8,58,0,UNDER CENTER,OPP,BAL,PIT,PASS,MIDDLE
1,12,20,3,8,58,0,NO HUDDLE SHOTGUN,OPP,BAL,PIT,PASS,LEFT
1,10,23,1,10,58,0,SHOTGUN,OPP,PIT,BAL,PASS,MIDDLE
1,10,19,2,10,58,0,SHOTGUN,OPP,PIT,BAL,PASS,RIGHT
1,5,46,1,10,90,0,SHOTGUN,OPP,BAL,PIT,PASS,LEFT
1,5,9,3,5,95,0,SHOTGUN,OPP,BAL,PIT,PASS,MIDDLE
1,4,23,1,10,50,0,NO HUDDLE SHOTGUN,OPP,PIT,BAL,PASS,MIDDLE
1,3,44,2,1,59,1,NO HUDDLE SHOTGUN,OPP,PIT,BAL,PASS,MIDDLE
1,3,11,1,10,77,0,NO HUDDLE SHOTGUN,OPP,PIT,BAL,PASS,LEFT
1,2,0,1,10,88,0,NO HUDDLE SHOTGUN,OPP,PIT,BAL,PASS,MIDDLE
1,1,53,2,10,88,0,NO HUDDLE SHOTGUN,OPP,PIT,BAL,PASS,MIDDLE
1,1,9,3,5,93,1,SHOTGUN,OPP,PIT,BAL,PASS,MIDDLE
2,10,23,2,9,51,0,NO HUDDLE SHOTGUN,OPP,PIT,BAL,PASS,RIGHT
2,9,39,3,1,59,0,SHOTGUN,OPP,PIT,BAL,PASS,LEFT
2,9,34,4,1,59,1,SHOTGUN,OPP,PIT,BAL,PASS,MIDDLE
2,8,9,1,10,77,1,SHOTGUN,OPP,PIT,BAL,PASS,MIDDLE
2,7,23,1,6,94,1,NO HUDDLE SHOTGUN,OPP,PIT,BAL,PASS,RIGHT
2,7,5,1,10,70,0,SHOTGUN,OPP,BAL,PIT,PASS,RIGHT
2,6,3,1,10,88,0,UNDER CENTER,OPP,BAL,PIT,PASS,LEFT
2,0,8,1,10,67,0,SHOTGUN,OPP,CLE,BAL,PASS,RIGHT
3,10,21,1,10,64,1,SHOTGUN,OPP,PIT,BAL,PASS,RIGHT
3,9,46,1,10,75,0,NO HUDDLE SHOTGUN,OPP,PIT,BAL,PASS,MIDDLE
3,9,0,2,6,79,0,NO HUDDLE SHOTGUN,OPP,PIT,BAL,PASS,LEFT
3,8,54,3,6,79,1,SHOTGUN,OPP,PIT,BAL,PASS,LEFT
3,7,35,2,7,89,1,SHOTGUN,OPP,PIT,BAL,PASS,MIDDLE
3,5,53,2,4,52,1,SHOTGUN,OPP,BAL,PIT,PASS,MIDDLE
3,5,24,1,10,58,0,NO HUDDLE SHOTGUN,OPP,BAL,PIT,PASS,RIGHT
3,4,56,2,8,60,1,SHOTGUN,OPP,BAL,PIT,PASS,RIGHT
3,4,32,1,10,72,0,NO HUDDLE SHOTGUN,OPP,BAL,PIT,PASS,LEFT
3,3,55,2,5,77,0,NO HUDDLE SHOTGUN,OPP,BAL,PIT,PASS,MIDDLE
3,3,51,3,5,77,0,SHOTGUN,OPP,BAL,PIT,PASS,RIGHT
3,3,15,1,10,83,0,SHOTGUN,OPP,BAL,PIT,PASS,RIGHT
3,3,12,2,10,83,0,SHOTGUN,OPP,BAL,PIT,PASS,LEFT
3,3,7,3,10,83,0,SHOTGUN,OPP,BAL,PIT,PASS,RIGHT
4,9,55,2,8,81,0,SHOTGUN,OPP,PIT,BAL,PASS,RIGHT
4,9,50,3,8,81,1,SHOTGUN,OPP,PIT,BAL,PASS,MIDDLE
4,9,20,1,10,90,0,SHOTGUN,OPP,PIT,BAL,PASS,MIDDLE
4,8,32,3,11,89,0,SHOTGUN,OPP,PIT,BAL,PASS,MIDDLE
4,7,50,2,2,52,0,SHOTGUN,OPP,BAL,PIT,PASS,RIGHT
4,7,14,1,10,55,1,SHOTGUN,OPP,BAL,PIT,PASS,MIDDLE
4,6,45,1,10,76,0,NO HUDDLE SHOTGUN,OPP,BAL,PIT,PASS,MIDDLE
4,6,29,2,10,76,0,SHOTGUN,OPP,BAL,PIT,PASS,MIDDLE
4,6,8,3,4,82,0,SHOTGUN,OPP,BAL,PIT,PASS,MIDDLE
1,12,11,1,10,63,0,SHOTGUN,OPP,CHI,BUF,PASS,MIDDLE
1,0,56,1,10,63,0,SHOTGUN,OPP,CHI,BUF,PASS,RIGHT
2,15,0,3,15,58,1,SHOTGUN,OPP,CHI,BUF,PASS,LEFT
2,11,5,2,12,55,0,UNDER CENTER,OPP,BUF,CHI,PASS,RIGHT
2,10,57,3,12,55,0,SHOTGUN,OPP,BUF,CHI,PASS,LEFT
2,9,7,1,10,51,1,UNDER CENTER,OPP,BUF,CHI,PASS,RIGHT
2,7,21,3,9,66,1,SHOTGUN,OPP,BUF,CHI,PASS,RIGHT
2,6,21,1,10,62,0,UNDER CENTER,OPP,CHI,BUF,PASS,LEFT
2,6,16,2,10,62,0,SHOTGUN,OPP,CHI,BUF,PASS,LEFT
2,5,48,2,20,52,0,SHOTGUN,OPP,CHI,BUF,PASS,LEFT
2,5,12,3,13,59,0,SHOTGUN,OPP,CHI,BUF,PASS,LEFT
2,1,23,1,10,77,0,SHOTGUN,OPP,CHI,BUF,PASS,MIDDLE
3,13,13,1,10,50,0,UNDER CENTER,OPP,BUF,CHI,PASS,MIDDLE
3,12,47,2,5,55,1,NO HUDDLE,OPP,BUF,CHI,PASS,LEFT
3,12,17,1,10,62,0,NO HUDDLE SHOTGUN,OPP,BUF,CHI,PASS,RIGHT
3,11,39,1,10,74,0,SHOTGUN,OPP,BUF,CHI,PASS,RIGHT
3,11,13,2,7,77,0,NO HUDDLE SHOTGUN,OPP,BUF,CHI,PASS,RIGHT
3,11,11,3,7,77,0,NO HUDDLE SHOTGUN,OPP,BUF,CHI,PASS,RIGHT
3,10,54,1,10,72,1,UNDER CENTER,OPP,CHI,BUF,PASS,RIGHT
3,8,59,3,8,89,0,SHOTGUN,OPP,CHI,BUF,PASS,MIDDLE
3,6,54,1,10,54,1,SHOTGUN,OPP,CHI,BUF,PASS,RIGHT
3,5,50,3,6,62,0,NO HUDDLE SHOTGUN,OPP,BUF,CHI,PASS,RIGHT
3,4,36,1,10,68,0,SHOTGUN,OPP,BUF,CHI,PASS,LEFT
3,2,36,4,9,69,0,SHOTGUN,OPP,BUF,CHI,PASS,LEFT
4,13,44,3,9,73,0,SHOTGUN,OPP,CHI,BUF,PASS,RIGHT
4,11,26,1,10,50,1,SHOTGUN,OPP,BUF,CHI,PASS,MIDDLE
4,10,31,1,20,60,0,SHOTGUN,OPP,BUF,CHI,PASS,RIGHT
4,9,35,1,10,81,0,NO HUDDLE SHOTGUN,OPP,BUF,CHI,PASS,LEFT
4,8,24,3,2,89,1,SHOTGUN,OPP,BUF,CHI,PASS,RIGHT
4,7,18,2,7,93,0,UNDER CENTER,OPP,BUF,CHI,PASS,LEFT
4,6,42,3,3,97,0,SHOTGUN,OPP,BUF,CHI,PASS,MIDDLE
4,4,53,3,5,55,0,SHOTGUN,OPP,CHI,BUF,PASS,LEFT
4,4,46,1,2,98,0,UNDER CENTER,OPP,CHI,BUF,PASS,RIGHT
4,4,40,2,2,98,1,SHOTGUN,OPP,CHI,BUF,PASS,RIGHT
4,3,31,1,10,58,0,NO HUDDLE SHOTGUN,OPP,BUF,CHI,PASS,LEFT
4,3,0,2,4,64,0,NO HUDDLE SHOTGUN,OPP,BUF,CHI,PASS,RIGHT
4,2,54,3,4,64,1,SHOTGUN,OPP,BUF,CHI,PASS,RIGHT
4,2,26,1,10,75,0,NO HUDDLE SHOTGUN,OPP,BUF,CHI,PASS,MIDDLE
4,2,23,2,10,75,0,SHOTGUN,OPP,BUF,CHI,PASS,RIGHT
4,2,17,3,10,75,0,SHOTGUN,OPP,BUF,CHI,PASS,RIGHT
1,11,17,1,4,96,0,UNDER CENTER,OPP,CAR,TB,PASS,LEFT
1,4,5,1,7,93,0,SHOTGUN,OPP,CAR,TB,PASS,MIDDLE
1,2,0,1,10,65,1,SHOTGUN,OPP,TB,CAR,PASS,RIGHT
1,1,1,2,7,78,0,UNDER CENTER,OPP,TB,CAR,PASS,LEFT
1,0,19,3,2,83,1,SHOTGUN,OPP,TB,CAR,PASS,MIDDLE
2,14,21,2,3,96,1,UNDER CENTER,OPP,TB,CAR,PASS,RIGHT
2,6,26,1,10,75,0,SHOTGUN,OPP,CAR,TB,PASS,RIGHT
2,5,46,2,9,76,1,SHOTGUN,OPP,CAR,TB,PASS,RIGHT
2,4,13,2,2,98,0,SHOTGUN,OPP,CAR,TB,PASS,MIDDLE
2,4,7,3,17,83,1,SHOTGUN,OPP,CAR,TB,PASS,MIDDLE
2,2,0,2,6,52,1,SHOTGUN,OPP,TB,CAR,PASS,LEFT
2,1,29,1,10,72,0,NO HUDDLE SHOTGUN,OPP,TB,CAR,PASS,LEFT
2,1,25,1,5,77,0,SHOTGUN,OPP,TB,CAR,PASS,LEFT
2,1,20,2,5,77,1,SHOTGUN,OPP,TB,CAR,PASS,RIGHT
2,0,51,1,8,92,0,NO HUDDLE SHOTGUN,OPP,TB,CAR,PASS,MIDDLE
2,0,45,2,8,92,0,SHOTGUN,OPP,TB,CAR,PASS,RIGHT
2,0,19,4,3,97,1,UNDER CENTER,OPP,TB,CAR,PASS,RIGHT
3,8,49,1,10,50,0,UNDER CENTER,OPP,TB,CAR,PASS,RIGHT
3,8,43,2,10,50,1,SHOTGUN,OPP,TB,CAR,PASS,RIGHT
3,8,11,1,10,62,0,UNDER CENTER,OPP,TB,CAR,PASS,RIGHT
3,7,26,3,8,64,1,SHOTGUN,OPP,TB,CAR,PASS,RIGHT
3,6,4,2,12,75,0,UNDER CENTER,OPP,TB,CAR,PASS,LEFT
3,5,18,2,5,95,1,SHOTGUN,OPP,TB,CAR,PASS,RIGHT
3,3,38,1,10,57,0,SHOTGUN,OPP,CAR,TB,PASS,RIGHT
3,3,2,2,4,63,0,SHOTGUN,OPP,CAR,TB,PASS,RIGHT
3,1,52,4,5,62,0,SHOTGUN,OPP,CAR,TB,PASS,RIGHT
4,14,37,1,10,70,0,NO HUDDLE SHOTGUN,OPP,TB,CAR,PASS,RIGHT
4,14,33,2,10,70,1,SHOTGUN,OPP,TB,CAR,PASS,LEFT
4,12,26,1,10,53,1,UNDER CENTER,OPP,CAR,TB,PASS,LEFT
4,9,10,2,15,81,1,SHOTGUN,OPP,CAR,TB,PASS,LEFT
4,5,54,2,7,52,0,NO HUDDLE SHOTGUN,OPP,TB,CAR,PASS,MIDDLE
1,11,52,1,10,52,0,UNDER CENTER,OPP,CLE,KC,PASS,MIDDLE
1,11,8,3,6,56,0,SHOTGUN,OPP,CLE,KC,PASS,LEFT
1,8,29,1,10,50,0,SHOTGUN,OPP,KC,CLE,PASS,RIGHT
1,8,25,2,10,50,1,SHOTGUN,OPP,KC,CLE,PASS,LEFT
1,5,7,1,10,54,0,UNDER CENTER,OPP,CLE,KC,PASS,LEFT
1,5,0,2,10,54,1,UNDER CENTER,OPP,CLE,KC,PASS,MIDDLE
1,4,15,1,10,73,0,UNDER CENTER,OPP,CLE,KC,PASS,MIDDLE
1,1,56,1,10,55,0,SHOTGUN,OPP,KC,CLE,PASS,MIDDLE
2,14,21,1,10,83,0,SHOTGUN,OPP,KC,CLE,PASS,LEFT
2,13,33,2,8,89,1,SHOTGUN,OPP,KC,CLE,PASS,RIGHT
2,8,56,3,5,54,0,SHOTGUN,OPP,CLE,KC,PASS,LEFT
2,8,8,4,2,57,1,SHOTGUN,OPP,CLE,KC,PASS,LEFT
2,7,37,1,10,80,0,SHOTGUN,OPP,CLE,KC,PASS,LEFT
2,4,54,1,15,79,0,SHOTGUN,OPP,KC,CLE,PASS,LEFT
2,3,48,2,17,77,0,SHOTGUN,OPP,KC,CLE,PASS,MIDDLE
2,1,4,3,2,50,0,SHOTGUN,OPP,CLE,KC,PASS,LEFT
2,0,50,1,10,56,1,SHOTGUN,OPP,CLE,KC,PASS,RIGHT
2,0,32,2,2,81,1,SHOTGUN,OPP,CLE,KC,PASS,RIGHT
2,0,3,3,11,57,0,SHOTGUN,OPP,KC,CLE,PASS,RIGHT
3,12,24,3,4,51,1,SHOTGUN,OPP,KC,CLE,PASS,LEFT
3,11,46,1,10,72,0,SHOTGUN,OPP,KC,CLE,PASS,LEFT
3,10,57,2,11,71,0,SHOTGUN,OPP,KC,CLE,PASS,LEFT
3,10,53,3,11,71,1,SHOTGUN,OPP,KC,CLE,PASS,RIGHT
3,10,8,1,10,87,1,SHOTGUN,OPP,KC,CLE,PASS,MIDDLE
3,4,17,1,10,52,0,UNDER CENTER,OPP,CLE,KC,PASS,LEFT
3,3,41,2,1,61,1,UNDER CENTER,OPP,CLE,KC,PASS,LEFT
3,3,0,1,10,79,1,SHOTGUN,OPP,CLE,KC,PASS,LEFT
3,1,7,3,23,77,0,SHOTGUN,OPP,CLE,KC,PASS,LEFT
4,15,0,3,5,95,1,SHOTGUN,OPP,CLE,KC,PASS,MIDDLE
4,12,21,3,3,53,1,SHOTGUN,OPP,KC,CLE,PASS,RIGHT
4,11,37,1,10,67,0,UNDER CENTER,OPP,KC,CLE,PASS,RIGHT
4,9,35,3,9,79,0,SHOTGUN,OPP,KC,CLE,PASS,RIGHT
4,7,55,4,2,55,0,SHOTGUN,OPP,CLE,KC,PASS,LEFT
4,5,37,2,11,76,0,UNDER CENTER,OPP,KC,CLE,PASS,RIGHT
4,4,39,1,10,69,1,NO HUDDLE SHOTGUN,OPP,CLE,KC,PASS,LEFT
1,13,56,2,5,56,0,NO HUDDLE SHOTGUN,OPP,MIA,NYJ,PASS,LEFT
1,8,26,2,4,52,0,NO HUDDLE SHOTGUN,OPP,MIA,NYJ,PASS,LEFT
1,1,4,1,10,56,0,UNDER CENTER,OPP,NYJ,MIA,PASS,RIGHT
1,0,11,2,2,65,1,UNDER CENTER,OPP,MIA,NYJ,PASS,RIGHT
2,14,5,2,18,66,0,SHOTGUN,OPP,MIA,NYJ,PASS,RIGHT
2,4,47,2,12,53,0,SHOTGUN,OPP,MIA,NYJ,PASS,RIGHT
2,4,9,3,3,62,0,SHOTGUN,OPP,MIA,NYJ,PASS,MIDDLE
2,4,4,4,3,62,1,SHOTGUN,OPP,MIA,NYJ,PASS,LEFT
2,2,11,3,12,67,1,NO HUDDLE SHOTGUN,OPP,MIA,NYJ,PASS,LEFT
2,1,26,2,8,85,0,SHOTGUN,OPP,MIA,NYJ,PASS,LEFT
2,1,19,3,2,91,0,NO HUDDLE SHOTGUN,OPP,MIA,NYJ,PASS,LEFT
2,0,46,2,1,54,1,NO HUDDLE SHOTGUN,OPP,NYJ,MIA,PASS,MIDDLE
2,0,40,1,10,62,0,SHOTGUN,OPP,NYJ,MIA,PASS,RIGHT
2,0,34,2,10,62,0,SHOTGUN,OPP,NYJ,MIA,PASS,LEFT
2,0,30,3,10,62,0,SHOTGUN,OPP,NYJ,MIA,PASS,RIGHT
3,11,1,3,8,57,0,SHOTGUN,OPP,NYJ,MIA,PASS,RIGHT
3,0,14,2,15,59,0,SHOTGUN,OPP,NYJ,MIA,PASS,LEFT
4,12,45,3,19,68,0,SHOTGUN,OPP,NYJ,MIA,PASS,LEFT
4,8,16,1,10,58,0,SHOTGUN,OPP,NYJ,MIA,PASS,RIGHT
1,13,4,2,8,57,0,SHOTGUN,OPP,MIN,DET,PASS,RIGHT
1,12,23,3,4,61,0,SHOTGUN,OPP,MIN,DET,PASS,LEFT
1,11,38,4,2,63,1,SHOTGUN,OPP,MIN,DET,PASS,RIGHT
1,11,6,1,10,76,1,UNDER CENTER,OPP,MIN,DET,PASS,RIGHT
1,3,18,2,9,60,0,SHOTGUN,OPP,DET,MIN,PASS,RIGHT
1,2,32,3,8,61,1,SHOTGUN,OPP,DET,MIN,PASS,LEFT
1,1,6,2,8,81,1,SHOTGUN,OPP,DET,MIN,PASS,LEFT
1,0,21,1,9,91,0,SHOTGUN,OPP,DET,MIN,PASS,LEFT
2,14,18,2,8,92,0,SHOTGUN,OPP,DET,MIN,PASS,MIDDLE
2,9,46,2,3,63,0,UNDER CENTER,OPP,DET,MIN,PASS,MIDDLE
2,6,58,2,5,73,1,SHOTGUN,OPP,DET,MIN,PASS,RIGHT
2,6,18,1,10,88,0,SHOTGUN,OPP,DET,MIN,PASS,LEFT
2,3,25,2,2,98,1,SHOTGUN,OPP,MIN,DET,PASS,RIGHT
2,0,32,1,10,70,0,SHOTGUN,OPP,MIN,DET,PASS,RIGHT
2,0,23,2,5,80,0,SHOTGUN,OPP,MIN,DET,PASS,RIGHT
2,0,17,1,10,85,0,SHOTGUN,OPP,MIN,DET,PASS,LEFT
3,9,18,1,10,53,0,SHOTGUN,OPP,MIN,DET,PASS,RIGHT
3,7,59,3,6,57,0,SHOTGUN,OPP,MIN,DET,PASS,RIGHT
4,11,42,3,5,51,0,SHOTGUN,OPP,MIN,DET,PASS,LEFT
4,11,36,1,10,66,1,SHOTGUN,OPP,MIN,DET,PASS,LEFT
4,2,43,1,10,63,1,NO HUDDLE SHOTGUN,OPP,DET,MIN,PASS,MIDDLE
4,2,18,1,10,74,0,NO HUDDLE SHOTGUN,OPP,DET,MIN,PASS,RIGHT
4,2,12,2,8,76,1,NO HUDDLE SHOTGUN,OPP,DET,MIN,PASS,MIDDLE
4,2,0,1,10,89,0,SHOTGUN,OPP,DET,MIN,PASS,LEFT
4,1,18,3,18,81,0,SHOTGUN,OPP,DET,MIN,PASS,RIGHT
1,9,56,1,10,61,1,SHOTGUN,OPP,ATL,WAS,PASS,LEFT
1,1,21,1,10,72,1,UNDER CENTER,OPP,ATL,WAS,PASS,RIGHT
2,10,44,1,10,62,0,UNDER CENTER,OPP,ATL,WAS,PASS,RIGHT
2,9,59,3,4,68,1,SHOTGUN,OPP,ATL,WAS,PASS,MIDDLE
2,3,56,2,11,80,1,UNDER CENTER,OPP,WAS,ATL,PASS,MIDDLE
2,3,15,1,2,98,1,UNDER CENTER,OPP,WAS,ATL,PASS,LEFT
2,0,44,2,18,51,0,SHOTGUN,OPP,ATL,WAS,PASS,MIDDLE
2,0,36,3,9,60,1,SHOTGUN,OPP,ATL,WAS,PASS,MIDDLE
2,0,10,1,10,50,0,SHOTGUN,OPP,WAS,ATL,PASS,RIGHT
3,13,11,2,3,57,1,SHOTGUN,OPP,ATL,WAS,PASS,MIDDLE
3,12,34,1,10,67,1,UNDER CENTER,OPP,ATL,WAS,PASS,RIGHT
3,10,4,1,10,90,1,UNDER CENTER,OPP,ATL,WAS,PASS,RIGHT
3,4,57,1,10,60,0,SHOTGUN,OPP,WAS,ATL,PASS,RIGHT
3,4,30,2,5,65,1,NO HUDDLE SHOTGUN,OPP,WAS,ATL,PASS,MIDDLE
3,3,53,1,10,80,0,UNDER CENTER,OPP,WAS,ATL,PASS,RIGHT
3,3,47,1,20,70,0,SHOTGUN,OPP,WAS,ATL,PASS,MIDDLE
3,3,40,2,20,70,0,SHOTGUN,OPP,WAS,ATL,PASS,LEFT
3,3,35,3,20,70,0,SHOTGUN,OPP,WAS,ATL,PASS,MIDDLE
3,2,46,4,3,87,1,SHOTGUN,OPP,WAS,ATL,PASS,MIDDLE
4,3,55,3,2,65,1,UNDER CENTER,OPP,ATL,WAS,PASS,LEFT
4,2,13,1,10,55,0,NO HUDDLE SHOTGUN,OPP,WAS,ATL,PASS,LEFT
4,1,4,1,10,68,0,NO HUDDLE SHOTGUN,OPP,WAS,ATL,PASS,LEFT
4,0,57,2,6,72,0,SHOTGUN,OPP,WAS,ATL,PASS,MIDDLE
4,0,52,3,6,72,0,SHOTGUN,OPP,WAS,ATL,PASS,RIGHT
4,0,46,4,6,72,1,SHOTGUN,OPP,WAS,ATL,PASS,LEFT
4,0,27,1,10,80,0,SHOTGUN,OPP,WAS,ATL,PASS,LEFT
4,0,22,2,10,80,0,SHOTGUN,OPP,WAS,ATL,PASS,LEFT
4,0,17,3,10,80,0,SHOTGUN,OPP,WAS,ATL,PASS,LEFT
1,12,50,1,10,67,1,UNDER CENTER,OPP,HOU,DEN,PASS,MIDDLE
1,10,59,3,2,93,1,SHOTGUN,OPP,HOU,DEN,PASS,LEFT
1,7,8,3,8,51,1,SHOTGUN,OPP,DEN,HOU,PASS,MIDDLE
1,6,5,1,19,63,0,UNDER CENTER,OPP,DEN,HOU,PASS,RIGHT
1,5,21,3,17,65,0,SHOTGUN,OPP,DEN,HOU,PASS,LEFT
1,3,6,1,10,54,0,UNDER CENTER,OPP,HOU,DEN,PASS,RIGHT
1,0,40,1,16,66,0,SHOTGUN,OPP,HOU,DEN,PASS,LEFT
2,11,46,2,13,75,0,SHOTGUN,OPP,HOU,DEN,PASS,RIGHT
2,11,10,3,4,84,1,SHOTGUN,OPP,HOU,DEN,PASS,RIGHT
2,7,28,1,10,57,1,UNDER CENTER,OPP,DEN,HOU,PASS,LEFT
2,6,39,1,10,71,0,UNDER CENTER,OPP,DEN,HOU,PASS,RIGHT
2,6,18,1,5,76,1,SHOTGUN,OPP,DEN,HOU,PASS,RIGHT
2,0,47,1,10,55,0,SHOTGUN,OPP,DEN,HOU,PASS,MIDDLE
2,0,43,2,10,55,0,SHOTGUN,OPP,DEN,HOU,PASS,LEFT
2,0,27,3,9,56,0,NO HUDDLE SHOTGUN,OPP,DEN,HOU,PASS,MIDDLE
2,0,18,1,10,52,1,SHOTGUN,OPP,HOU,DEN,PASS,LEFT
2,0,11,1,10,65,0,SHOTGUN,OPP,HOU,DEN,PASS,MIDDLE
3,8,53,1,15,65,0,SHOTGUN,OPP,DEN,HOU,PASS,LEFT
3,7,34,1,10,80,1,UNDER CENTER,OPP,DEN,HOU,PASS,MIDDLE
3,6,52,1,8,92,0,UNDER CENTER,OPP,DEN,HOU,PASS,RIGHT
3,6,3,3,12,88,1,SHOTGUN,OPP,DEN,HOU,PASS,MIDDLE
3,1,27,2,11,67,1,SHOTGUN,OPP,HOU,DEN,PASS,LEFT
4,15,0,2,9,84,0,SHOTGUN,OPP,HOU,DEN,PASS,MIDDLE
4,8,13,1,10,60,0,UNDER CENTER,OPP,DEN,HOU,PASS,RIGHT
4,7,22,3,17,53,0,SHOTGUN,OPP,DEN,HOU,PASS,RIGHT
4,0,43,1,10,63,0,SHOTGUN,OPP,DEN,HOU,PASS,RIGHT
1,10,35,1,10,62,0,SHOTGUN,OPP,SEA,LAC,PASS,LEFT
1,9,10,1,10,79,0,UNDER CENTER,OPP,SEA,LAC,PASS,LEFT
1,7,2,1,10,90,1,UNDER CENTER,OPP,SEA,LAC,PASS,RIGHT
1,3,30,2,11,58,0,SHOTGUN,OPP,LAC,SEA,PASS,MIDDLE
1,1,10,2,8,87,0,SHOTGUN,OPP,LAC,SEA,PASS,MIDDLE
1,0,1,3,7,88,1,SHOTGUN,OPP,LAC,SEA,PASS,LEFT
2,7,3,3,3,72,0,SHOTGUN,OPP,SEA,LAC,PASS,RIGHT
2,6,34,3,13,62,0,SHOTGUN,OPP,SEA,LAC,PASS,LEFT
2,1,23,1,10,70,0,SHOTGUN,OPP,LAC,SEA,PASS,MIDDLE
