Quarter,Minute,Second,Down,ToGo,YardLine,SeriesFirstDown,Formation,YardLineDirection,OffenseTeam,DefenseTeam,PlayType,PlayDirection
2,14,16,1,10,55,0,NO HUDDLE SHOTGUN,OPP,PHI,DAL,RUSH,RIGHT END
2,12,40,2,2,79,0,NO HUDDLE SHOTGUN,OPP,PHI,DAL,RUSH,LEFT TACKLE
2,11,54,4,1,80,0,UNDER CENTER,OPP,PHI,DAL,RUSH,CENTER
2,8,11,2,6,51,0,UNDER CENTER,OPP,DAL,PHI,RUSH,RIGHT END
2,6,18,2,10,60,1,SHOTGUN,OPP,DAL,PHI,RUSH,LEFT GUARD
2,5,9,2,4,96,0,SHOTGUN,OPP,DAL,PHI,RUSH,CENTER
2,0,21,1,1,99,1,UNDER CENTER,OPP,DAL,PHI,RUSH,CENTER
3,4,15,1,10,74,0,SHOTGUN,OPP,PHI,DAL,RUSH,CENTER
3,3,1,3,1,83,1,UNDER CENTER,OPP,PHI,DAL,RUSH,CENTER
4,14,24,2,4,52,1,UNDER CENTER,OPP,DAL,PHI,RUSH,RIGHT END
4,13,2,1,10,85,0,UNDER CENTER,OPP,DAL,PHI,RUSH,CENTER
4,12,23,2,4,91,0,SHOTGUN,OPP,DAL,PHI,RUSH,CENTER
4,8,50,1,8,92,0,NO HUDDLE SHOTGUN,OPP,PHI,DAL,RUSH,LEFT END
4,6,15,1,10,66,0,UNDER CENTER,OPP,DAL,PHI,RUSH,LEFT END
4,4,42,1,9,91,0,UNDER CENTER,OPP,DAL,PHI,RUSH,LEFT GUARD
4,4,2,2,2,98,0,SHOTGUN,OPP,DAL,PHI,RUSH,LEFT GUARD
4,3,22,3,1,99,1,UNDER CENTER,OPP,DAL,PHI,RUSH,RIGHT TACKLE
1,12,15,1,10,58,0,SHOTGUN,OPP,SF,NYG,RUSH,RIGHT END
1,6,19,2,2,52,0,UNDER CENTER,OPP,NYG,SF,RUSH,CENTER
1,4,3,1,10,88,0,UNDER CENTER,OPP,NYG,SF,RUSH,LEFT GUARD
1,3,30,2,10,88,0,UNDER CENTER,OPP,NYG,SF,RUSH,CENTER
1,0,46,1,10,56,0,UNDER CENTER,OPP,SF,NYG,RUSH,CENTER
2,14,12,1,10,81,0,UNDER CENTER,OPP,SF,NYG,RUSH,RIGHT TACKLE
2,13,49,1,9,91,0,SHOTGUN,OPP,SF,NYG,RUSH,CENTER
2,13,9,2,3,97,1,UNDER CENTER,OPP,SF,NYG,RUSH,CENTER
2,5,39,2,10,68,0,SHOTGUN,OPP,NYG,SF,RUSH,RIGHT END
2,3,15,1,10,90,0,UNDER CENTER,OPP,NYG,SF,RUSH,CENTER
2,2,36,2,9,91,0,SHOTGUN,OPP,NYG,SF,RUSH,CENTER
2,2,0,3,3,97,0,SHOTGUN,OPP,NYG,SF,RUSH,CENTER
3,13,2,1,15,59,0,UNDER CENTER,OPP,SF,NYG,RUSH,CENTER
3,11,35,3,1,73,1,UNDER CENTER,OPP,SF,NYG,RUSH,CENTER
3,10,54,1,10,75,0,UNDER CENTER,OPP,SF,NYG,RUSH,RIGHT END
3,10,12,2,1,84,1,UNDER CENTER,OPP,SF,NYG,RUSH,RIGHT TACKLE
3,9,31,1,10,87,0,UNDER CENTER,OPP,SF,NYG,RUSH,RIGHT TACKLE
3,7,24,1,10,77,0,UNDER CENTER,OPP,NYG,SF,RUSH,CENTER
3,4,15,1,10,53,1,SHOTGUN,OPP,NYG,SF,RUSH,LEFT END
3,3,39,1,10,80,0,SHOTGUN,OPP,NYG,SF,RUSH,LEFT END
3,3,3,2,9,81,0,UNDER CENTER,OPP,NYG,SF,RUSH,CENTER
3,0,19,1,10,59,0,UNDER CENTER,OPP,SF,NYG,RUSH,RIGHT TACKLE
4,14,23,2,4,52,0,UNDER CENTER,OPP,NYG,SF,RUSH,CENTER
4,8,11,1,10,57,0,UNDER CENTER,OPP,SF,NYG,RUSH,RIGHT GUARD
4,7,27,2,12,55,0,SHOTGUN,OPP,SF,NYG,RUSH,RIGHT END
4,5,55,1,10,70,0,UNDER CENTER,OPP,SF,NYG,RUSH,RIGHT TACKLE
4,5,12,2,1,79,0,UNDER CENTER,OPP,SF,NYG,RUSH,RIGHT GUARD
4,4,31,3,1,79,1,UNDER CENTER,OPP,SF,NYG,RUSH,RIGHT GUARD
4,3,51,1,10,81,0,UNDER CENTER,OPP,SF,NYG,RUSH,LEFT TACKLE
4,3,5,2,5,86,0,UNDER CENTER,OPP,SF,NYG,RUSH,RIGHT TACKLE
1,14,33,1,10,84,0,UNDER CENTER,OPP,GB,SEA,RUSH,CENTER
1,13,51,2,2,92,1,SHOTGUN,OPP,GB,SEA,RUSH,RIGHT END
1,12,21,1,10,64,0,SHOTGUN,OPP,GB,SEA,RUSH,RIGHT GUARD
1,9,18,2,9,63,0,SHOTGUN,OPP,SEA,GB,RUSH,CENTER
1,7,29,4,1,71,1,SHOTGUN,OPP,SEA,GB,RUSH,RIGHT TACKLE
2,13,12,1,10,52,0,UNDER CENTER,OPP,SEA,GB,RUSH,LEFT TACKLE
2,11,56,1,10,67,0,UNDER CENTER,OPP,SEA,GB,RUSH,RIGHT TACKLE
2,10,36,1,10,80,1,SHOTGUN,OPP,SEA,GB,RUSH,CENTER
2,9,59,1,8,92,0,SHOTGUN,OPP,SEA,GB,RUSH,RIGHT TACKLE
2,8,49,1,7,93,0,SHOTGUN,OPP,SEA,GB,RUSH,LEFT TACKLE
2,4,38,1,10,78,0,SHOTGUN,OPP,SEA,GB,RUSH,RIGHT GUARD
2,3,25,1,1,99,1,UNDER CENTER,OPP,SEA,GB,RUSH,RIGHT GUARD
3,5,15,2,10,50,0,UNDER CENTER,OPP,GB,SEA,RUSH,RIGHT END
3,0,26,1,10,60,0,SHOTGUN,OPP,SEA,GB,RUSH,CENTER
4,15,0,2,4,66,0,SHOTGUN,OPP,SEA,GB,RUSH,RIGHT GUARD
4,14,21,3,1,69,1,SHOTGUN,OPP,SEA,GB,RUSH,RIGHT GUARD
4,12,54,3,26,65,0,SHOTGUN,OPP,SEA,GB,RUSH,RIGHT END
4,9,42,2,9,84,0,SHOTGUN,OPP,GB,SEA,RUSH,RIGHT END
4,6,2,1,10,84,0,SHOTGUN,OPP,SEA,GB,RUSH,RIGHT END
1,14,5,1,10,52,0,UNDER CENTER,OPP,ATL,DAL,RUSH,LEFT END
1,11,53,2,10,62,0,SHOTGUN,OPP,ATL,DAL,RUSH,LEFT END
1,4,33,2,7,84,1,UNDER CENTER,OPP,DAL,ATL,RUSH,LEFT GUARD
1,3,46,2,4,96,0,SHOTGUN,OPP,DAL,ATL,RUSH,RIGHT END
2,11,29,2,3,63,0,SHOTGUN,OPP,ATL,DAL,RUSH,LEFT END
2,11,5,3,1,65,1,UNDER CENTER,OPP,ATL,DAL,RUSH,RIGHT GUARD
2,9,43,2,12,64,0,UNDER CENTER,OPP,ATL,DAL,RUSH,LEFT END
2,2,56,1,10,57,0,UNDER CENTER,OPP,ATL,DAL,RUSH,LEFT END
3,12,24,1,10,62,0,UNDER CENTER,OPP,DAL,ATL,RUSH,LEFT END
3,8,27,1,10,59,0,UNDER CENTER,OPP,ATL,DAL,RUSH,LEFT TACKLE
3,2,32,2,5,52,1,UNDER CENTER,OPP,DAL,ATL,RUSH,RIGHT END
3,1,52,1,10,57,0,UNDER CENTER,OPP,DAL,ATL,RUSH,RIGHT TACKLE
4,14,23,1,4,96,1,SHOTGUN,OPP,DAL,ATL,RUSH,LEFT TACKLE
4,13,7,1,10,69,0,SHOTGUN,OPP,DAL,ATL,RUSH,RIGHT END
4,12,33,2,2,77,1,UNDER CENTER,OPP,DAL,ATL,RUSH,RIGHT GUARD
4,9,42,1,10,89,0,SHOTGUN,OPP,ATL,DAL,RUSH,LEFT END
4,9,0,2,5,94,0,SHOTGUN,OPP,ATL,DAL,RUSH,LEFT TACKLE
4,3,23,2,4,51,0,SHOTGUN,OPP,ATL,DAL,RUSH,RIGHT END
4,0,34,1,10,70,0,SHOTGUN,OPP,DAL,ATL,RUSH,RIGHT TACKLE
4,0,29,2,8,72,0,UNDER CENTER,OPP,DAL,ATL,RUSH,RIGHT GUARD
4,0,24,3,6,74,0,UNDER CENTER,OPP,DAL,ATL,RUSH,LEFT TACKLE
1,10,26,1,10,66,0,SHOTGUN,OPP,BAL,CIN,RUSH,LEFT TACKLE
1,9,51,2,5,71,0,SHOTGUN,OPP,BAL,CIN,RUSH,LEFT END
1,9,15,3,5,71,1,SHOTGUN,OPP,BAL,CIN,RUSH,LEFT END
1,8,45,1,10,77,0,SHOTGUN,OPP,BAL,CIN,RUSH,CENTER
1,8,13,1,8,92,0,SHOTGUN,OPP,BAL,CIN,RUSH,LEFT TACKLE
1,7,37,2,7,93,1,SHOTGUN,OPP,BAL,CIN,RUSH,RIGHT GUARD
2,13,0,1,1,99,1,UNDER CENTER,OPP,CIN,BAL,RUSH,RIGHT GUARD
2,8,38,1,10,65,0,SHOTGUN,OPP,BAL,CIN,RUSH,LEFT END
2,4,30,2,1,65,1,SHOTGUN,OPP,BAL,CIN,RUSH,LEFT GUARD
2,3,57,1,10,71,1,SHOTGUN,OPP,BAL,CIN,RUSH,LEFT GUARD
2,3,18,1,10,83,0,UNDER CENTER,OPP,BAL,CIN,RUSH,CENTER
2,2,39,2,5,88,0,SHOTGUN,OPP,BAL,CIN,RUSH,LEFT END
2,2,2,3,1,92,0,SHOTGUN,OPP,BAL,CIN,RUSH,LEFT GUARD
3,13,8,1,10,79,0,UNDER CENTER,OPP,CIN,BAL,RUSH,LEFT GUARD
3,8,39,2,5,60,0,NO HUDDLE SHOTGUN,OPP,CIN,BAL,RUSH,CENTER
3,6,31,3,1,75,1,UNDER CENTER,OPP,CIN,BAL,RUSH,RIGHT GUARD
3,2,47,1,10,69,0,SHOTGUN,OPP,BAL,CIN,RUSH,RIGHT END
3,2,18,2,3,76,1,SHOTGUN,OPP,BAL,CIN,RUSH,LEFT TACKLE
3,1,44,1,10,82,0,SHOTGUN,OPP,BAL,CIN,RUSH,RIGHT END
3,1,7,2,3,89,1,SHOTGUN,OPP,BAL,CIN,RUSH,CENTER
4,13,50,1,10,61,0,SHOTGUN,OPP,BAL,CIN,RUSH,CENTER
4,12,41,3,5,66,1,SHOTGUN,OPP,BAL,CIN,RUSH,RIGHT GUARD
4,12,4,1,10,81,0,SHOTGUN,OPP,BAL,CIN,RUSH,LEFT GUARD
4,11,29,2,8,83,0,SHOTGUN,OPP,BAL,CIN,RUSH,LEFT TACKLE
4,9,33,2,11,89,0,SHOTGUN,OPP,BAL,CIN,RUSH,CENTER
4,4,50,2,10,65,0,UNDER CENTER,OPP,CIN,BAL,RUSH,RIGHT GUARD
4,3,7,4,1,51,0,SHOTGUN,OPP,BAL,CIN,RUSH,CENTER
1,10,2,1,10,53,0,UNDER CENTER,OPP,CHI,MIN,RUSH,LEFT GUARD
1,8,3,1,10,85,0,NO HUDDLE,OPP,CHI,MIN,RUSH,RIGHT END
1,4,29,2,10,62,0,SHOTGUN,OPP,MIN,CHI,RUSH,LEFT END
1,3,42,3,3,69,1,SHOTGUN,OPP,MIN,CHI,RUSH,RIGHT END
1,2,57,1,10,75,0,UNDER CENTER,OPP,MIN,CHI,RUSH,RIGHT TACKLE
1,2,15,2,4,81,0,UNDER CENTER,OPP,MIN,CHI,RUSH,RIGHT TACKLE
1,1,2,1,10,86,0,UNDER CENTER,OPP,MIN,CHI,RUSH,LEFT TACKLE
2,9,2,1,10,61,0,SHOTGUN,OPP,CHI,MIN,RUSH,LEFT GUARD
2,8,23,2,4,67,1,SHOTGUN,OPP,CHI,MIN,RUSH,LEFT GUARD
2,7,45,1,10,73,0,UNDER CENTER,OPP,CHI,MIN,RUSH,LEFT TACKLE
2,7,8,2,2,81,1,SHOTGUN,OPP,CHI,MIN,RUSH,LEFT END
2,6,33,1,10,90,0,UNDER CENTER,OPP,CHI,MIN,RUSH,LEFT END
2,1,49,1,10,75,0,SHOTGUN,OPP,CHI,MIN,RUSH,RIGHT END
2,1,10,2,13,72,0,SHOTGUN,OPP,CHI,MIN,RUSH,RIGHT GUARD
4,13,44,1,10,82,0,UNDER CENTER,OPP,MIN,CHI,RUSH,LEFT END
4,3,6,1,10,64,0,UNDER CENTER,OPP,CHI,MIN,RUSH,LEFT GUARD
4,3,0,2,8,66,0,UNDER CENTER,OPP,CHI,MIN,RUSH,RIGHT GUARD
1,10,14,2,4,96,0,SHOTGUN,OPP,CAR,DET,RUSH,CENTER
1,6,35,2,8,52,1,UNDER CENTER,OPP,DET,CAR,RUSH,CENTER
1,5,15,2,10,63,0,UNDER CENTER,OPP,DET,CAR,RUSH,LEFT END
1,3,54,1,10,79,0,UNDER CENTER,OPP,DET,CAR,RUSH,LEFT TACKLE
1,3,17,2,9,80,1,UNDER CENTER,OPP,DET,CAR,RUSH,RIGHT END
1,2,42,1,8,92,1,UNDER CENTER,OPP,DET,CAR,RUSH,LEFT END
3,11,21,1,10,88,0,SHOTGUN,OPP,CAR,DET,RUSH,CENTER
3,10,39,2,7,91,0,SHOTGUN,OPP,CAR,DET,RUSH,CENTER
3,6,10,1,10,65,0,UNDER CENTER,OPP,DET,CAR,RUSH,LEFT END
3,4,39,2,10,83,0,UNDER CENTER,OPP,DET,CAR,RUSH,RIGHT END
4,15,0,1,10,59,0,UNDER CENTER,OPP,DET,CAR,RUSH,LEFT TACKLE
4,11,48,2,2,50,1,NO HUDDLE SHOTGUN,OPP,CAR,DET,RUSH,RIGHT TACKLE
4,6,6,1,10,81,0,SHOTGUN,OPP,DET,CAR,RUSH,RIGHT END
1,13,0,2,1,52,1,SHOTGUN,OPP,TEN,IND,RUSH,RIGHT END
1,12,44,1,10,53,0,NO HUDDLE SHOTGUN,OPP,TEN,IND,RUSH,CENTER
1,12,24,2,5,58,0,NO HUDDLE,OPP,TEN,IND,RUSH,LEFT END
1,10,51,2,10,64,0,UNDER CENTER,OPP,TEN,IND,RUSH,LEFT END
2,12,54,1,10,73,0,NO HUDDLE SHOTGUN,OPP,IND,TEN,RUSH,CENTER
2,4,35,2,2,58,0,UNDER CENTER,OPP,IND,TEN,RUSH,RIGHT END
2,4,1,3,1,59,1,UNDER CENTER,OPP,IND,TEN,RUSH,LEFT GUARD
2,2,37,1,10,82,1,UNDER CENTER,OPP,IND,TEN,RUSH,LEFT END
4,15,0,1,10,56,0,SHOTGUN,OPP,IND,TEN,RUSH,CENTER
4,14,20,2,3,63,1,SHOTGUN,OPP,IND,TEN,RUSH,CENTER
4,13,47,1,10,83,0,SHOTGUN,OPP,IND,TEN,RUSH,LEFT END
4,13,4,2,3,90,1,UNDER CENTER,OPP,IND,TEN,RUSH,CENTER
4,2,38,2,10,70,0,UNDER CENTER,OPP,TEN,IND,RUSH,LEFT END
1,12,22,1,7,93,0,UNDER CENTER,OPP,NYG,TB,RUSH,LEFT GUARD
1,8,17,2,7,77,0,NO HUDDLE,OPP,TB,NYG,RUSH,RIGHT TACKLE
1,7,3,1,10,86,0,NO HUDDLE,OPP,TB,NYG,RUSH,LEFT END
1,5,19,4,1,95,0,UNDER CENTER,OPP,TB,NYG,RUSH,CENTER
1,1,20,1,10,58,0,UNDER CENTER,OPP,NYG,TB,RUSH,LEFT TACKLE
1,0,1,1,10,75,0,UNDER CENTER,OPP,NYG,TB,RUSH,RIGHT GUARD
2,15,0,2,4,81,1,UNDER CENTER,OPP,NYG,TB,RUSH,RIGHT TACKLE
2,14,22,1,10,90,0,UNDER CENTER,OPP,NYG,TB,RUSH,LEFT GUARD
2,13,42,2,5,95,1,UNDER CENTER,OPP,NYG,TB,RUSH,RIGHT GUARD
2,8,16,1,10,60,0,UNDER CENTER,OPP,TB,NYG,RUSH,RIGHT GUARD
2,7,45,2,1,69,1,UNDER CENTER,OPP,TB,NYG,RUSH,LEFT GUARD
2,5,44,3,2,98,0,SHOTGUN,OPP,TB,NYG,RUSH,RIGHT GUARD
2,5,2,4,1,99,1,UNDER CENTER,OPP,TB,NYG,RUSH,RIGHT END
2,0,39,1,10,59,1,SHOTGUN,OPP,TB,NYG,RUSH,CENTER
3,10,34,1,5,65,0,SHOTGUN,OPP,TB,NYG,RUSH,LEFT END
3,9,6,1,10,63,0,UNDER CENTER,OPP,NYG,TB,RUSH,LEFT TACKLE
3,4,27,1,10,80,0,UNDER CENTER,OPP,TB,NYG,RUSH,CENTER
3,2,26,1,8,92,0,UNDER CENTER,OPP,TB,NYG,RUSH,CENTER
3,0,27,1,10,60,1,UNDER CENTER,OPP,NYG,TB,RUSH,LEFT TACKLE
4,15,0,1,10,74,1,UNDER CENTER,OPP,NYG,TB,RUSH,RIGHT TACKLE
4,13,54,2,7,90,0,SHOTGUN,OPP,NYG,TB,RUSH,CENTER
4,11,50,2,7,50,1,NO HUDDLE SHOTGUN,OPP,TB,NYG,RUSH,RIGHT TACKLE
4,10,20,1,10,85,0,NO HUDDLE,OPP,TB,NYG,RUSH,LEFT GUARD
4,9,49,1,5,95,1,UNDER CENTER,OPP,TB,NYG,RUSH,LEFT TACKLE
4,4,9,1,10,89,0,UNDER CENTER,OPP,NYG,TB,RUSH,CENTER
4,4,1,2,4,95,0,UNDER CENTER,OPP,NYG,TB,RUSH,CENTER
4,3,55,3,1,98,1,UNDER CENTER,OPP,NYG,TB,RUSH,CENTER
4,2,59,3,1,56,1,NO HUDDLE,OPP,TB,NYG,RUSH,CENTER
4,2,20,1,10,56,0,UNDER CENTER,OPP,NYG,TB,RUSH,CENTER
4,2,0,2,7,59,0,UNDER CENTER,OPP,NYG,TB,RUSH,RIGHT TACKLE
4,1,17,3,7,59,0,UNDER CENTER,OPP,NYG,TB,RUSH,LEFT END
1,12,35,1,10,64,1,NO HUDDLE,OPP,HOU,WAS,RUSH,RIGHT GUARD
1,12,14,1,10,75,0,UNDER CENTER,OPP,HOU,WAS,RUSH,RIGHT END
1,11,1,1,10,88,0,NO HUDDLE,OPP,HOU,WAS,RUSH,LEFT END
1,5,34,1,10,52,1,UNDER CENTER,OPP,HOU,WAS,RUSH,LEFT TACKLE
1,4,25,2,3,74,0,NO HUDDLE,OPP,HOU,WAS,RUSH,LEFT TACKLE
1,3,49,3,1,76,1,SHOTGUN,OPP,HOU,WAS,RUSH,LEFT TACKLE
1,1,14,1,10,71,0,SHOTGUN,OPP,WAS,HOU,RUSH,RIGHT TACKLE
1,0,5,1,10,85,0,UNDER CENTER,OPP,WAS,HOU,RUSH,RIGHT END
2,15,0,2,4,91,1,SHOTGUN,OPP,WAS,HOU,RUSH,RIGHT END
2,14,19,1,3,97,1,UNDER CENTER,OPP,WAS,HOU,RUSH,LEFT END
2,12,54,1,10,55,0,UNDER CENTER,OPP,WAS,HOU,RUSH,RIGHT END
2,8,10,1,10,54,0,UNDER CENTER,OPP,WAS,HOU,RUSH,RIGHT END
2,4,35,1,10,84,0,SHOTGUN,OPP,WAS,HOU,RUSH,LEFT GUARD
2,0,41,3,19,69,0,SHOTGUN,OPP,HOU,WAS,RUSH,RIGHT END
3,12,42,1,10,58,0,NO HUDDLE,OPP,HOU,WAS,RUSH,RIGHT GUARD
3,9,47,1,10,64,0,UNDER CENTER,OPP,WAS,HOU,RUSH,RIGHT END
3,5,33,1,10,87,0,SHOTGUN,OPP,WAS,HOU,RUSH,RIGHT END
3,3,34,2,4,71,0,SHOTGUN,OPP,HOU,WAS,RUSH,CENTER
3,2,53,1,10,87,0,UNDER CENTER,OPP,HOU,WAS,RUSH,LEFT END
4,14,54,4,1,54,1,UNDER CENTER,OPP,WAS,HOU,RUSH,LEFT END
4,14,14,1,10,59,0,UNDER CENTER,OPP,WAS,HOU,RUSH,CENTER
4,12,2,1,7,93,1,UNDER CENTER,OPP,WAS,HOU,RUSH,LEFT END
4,9,22,1,10,63,0,UNDER CENTER,OPP,HOU,WAS,RUSH,CENTER
4,3,5,1,10,58,0,UNDER CENTER,OPP,HOU,WAS,RUSH,LEFT END
4,2,22,2,9,59,0,UNDER CENTER,OPP,HOU,WAS,RUSH,RIGHT END
4,1,51,1,10,68,0,UNDER CENTER,OPP,HOU,WAS,RUSH,LEFT END
4,1,46,2,10,68,0,UNDER CENTER,OPP,HOU,WAS,RUSH,LEFT END
4,1,41,3,7,71,0,UNDER CENTER,OPP,HOU,WAS,RUSH,RIGHT END
1,14,9,1,10,67,0,UNDER CENTER,OPP,OAK,ARI,RUSH,CENTER
1,13,28,2,1,76,1,UNDER CENTER,OPP,OAK,ARI,RUSH,RIGHT TACKLE
1,8,59,1,10,60,0,UNDER CENTER,OPP,ARI,OAK,RUSH,LEFT TACKLE
1,8,19,2,2,68,1,UNDER CENTER,OPP,ARI,OAK,RUSH,CENTER
1,7,5,1,10,79,0,UNDER CENTER,OPP,ARI,OAK,RUSH,RIGHT TACKLE
2,11,57,1,10,50,1,SHOTGUN,OPP,OAK,ARI,RUSH,CENTER
2,11,34,1,10,61,0,NO HUDDLE SHOTGUN,OPP,OAK,ARI,RUSH,CENTER
2,10,49,2,3,68,1,NO HUDDLE,OPP,OAK,ARI,RUSH,CENTER
2,10,12,1,10,78,1,NO HUDDLE SHOTGUN,OPP,OAK,ARI,RUSH,CENTER
2,9,41,1,10,88,0,NO HUDDLE SHOTGUN,OPP,OAK,ARI,RUSH,LEFT TACKLE
3,5,55,1,10,65,0,UNDER CENTER,OPP,OAK,ARI,RUSH,CENTER
3,4,51,1,10,88,0,UNDER CENTER,OPP,OAK,ARI,RUSH,CENTER
3,4,9,2,8,90,0,UNDER CENTER,OPP,OAK,ARI,RUSH,CENTER
3,3,27,3,1,97,1,UNDER CENTER,OPP,OAK,ARI,RUSH,CENTER
3,2,31,1,7,93,0,UNDER CENTER,OPP,OAK,ARI,RUSH,CENTER
3,1,4,3,1,99,0,UNDER CENTER,OPP,OAK,ARI,RUSH,CENTER
4,9,59,1,10,53,0,UNDER CENTER,OPP,OAK,ARI,RUSH,CENTER
4,6,23,1,10,83,0,UNDER CENTER,OPP,ARI,OAK,RUSH,CENTER
4,2,39,1,10,56,0,UNDER CENTER,OPP,ARI,OAK,RUSH,CENTER
4,2,34,2,12,54,0,UNDER CENTER,OPP,ARI,OAK,RUSH,LEFT TACKLE
1,11,44,1,10,51,0,UNDER CENTER,OPP,LAC,DEN,RUSH,CENTER
1,11,4,2,5,56,0,SHOTGUN,OPP,LAC,DEN,RUSH,RIGHT TACKLE
1,8,46,1,10,80,0,SHOTGUN,OPP,LAC,DEN,RUSH,LEFT END
1,7,42,3,21,69,0,SHOTGUN,OPP,LAC,DEN,RUSH,CENTER
1,2,37,1,10,71,0,UNDER CENTER,OPP,LAC,DEN,RUSH,CENTER
1,2,10,1,15,66,0,SHOTGUN,OPP,LAC,DEN,RUSH,CENTER
2,12,14,1,10,59,1,UNDER CENTER,OPP,DEN,LAC,RUSH,CENTER
2,9,12,1,10,54,0,SHOTGUN,OPP,DEN,LAC,RUSH,LEFT END
2,8,24,2,3,82,0,SHOTGUN,OPP,DEN,LAC,RUSH,LEFT TACKLE
2,7,44,3,2,83,0,SHOTGUN,OPP,DEN,LAC,RUSH,CENTER
2,6,57,4,1,84,0,UNDER CENTER,OPP,DEN,LAC,RUSH,CENTER
2,4,42,1,10,61,0,UNDER CENTER,OPP,LAC,DEN,RUSH,CENTER
2,4,5,2,8,63,0,UNDER CENTER,OPP,LAC,DEN,RUSH,CENTER
3,13,38,3,1,53,1,SHOTGUN,OPP,LAC,DEN,RUSH,LEFT TACKLE
3,13,3,1,10,55,1,SHOTGUN,OPP,LAC,DEN,RUSH,LEFT END
3,4,41,1,10,64,0,UNDER CENTER,OPP,LAC,DEN,RUSH,LEFT END
3,3,45,1,10,82,0,UNDER CENTER,OPP,DEN,LAC,RUSH,RIGHT END
3,3,4,2,2,90,1,UNDER CENTER,OPP,DEN,LAC,RUSH,CENTER
3,2,28,1,3,97,1,UNDER CENTER,OPP,DEN,LAC,RUSH,CENTER
4,14,16,1,10,85,0,UNDER CENTER,OPP,DEN,LAC,RUSH,CENTER
4,13,37,2,7,88,0,UNDER CENTER,OPP,DEN,LAC,RUSH,CENTER
4,10,45,2,4,51,1,UNDER CENTER,OPP,LAC,DEN,RUSH,CENTER
4,9,12,1,10,79,0,UNDER CENTER,OPP,LAC,DEN,RUSH,RIGHT TACKLE
4,8,9,2,15,74,0,SHOTGUN,OPP,LAC,DEN,RUSH,CENTER
4,4,40,1,10,52,0,UNDER CENTER,OPP,DEN,LAC,RUSH,LEFT TACKLE
4,2,39,2,3,56,0,UNDER CENTER,OPP,LAC,DEN,RUSH,CENTER
1,12,39,2,10,61,0,SHOTGUN,OPP,NO,PHI,RUSH,RIGHT TACKLE
1,11,17,1,10,72,0,UNDER CENTER,OPP,NO,PHI,RUSH,RIGHT GUARD
1,10,38,2,5,77,0,SHOTGUN,OPP,NO,PHI,RUSH,RIGHT END
1,4,3,1,9,91,0,UNDER CENTER,OPP,NO,PHI,RUSH,LEFT END
1,0,26,2,4,56,0,SHOTGUN,OPP,NO,PHI,RUSH,RIGHT END
2,14,18,1,10,67,0,UNDER CENTER,OPP,NO,PHI,RUSH,LEFT TACKLE
2,12,53,1,10,78,0,UNDER CENTER,OPP,NO,PHI,RUSH,RIGHT END
2,12,13,2,2,86,1,UNDER CENTER,OPP,NO,PHI,RUSH,RIGHT END
2,8,49,2,4,72,1,SHOTGUN,OPP,PHI,NO,RUSH,LEFT GUARD
3,12,57,1,10,64,0,UNDER CENTER,OPP,NO,PHI,RUSH,RIGHT GUARD
3,9,56,1,10,59,0,UNDER CENTER,OPP,NO,PHI,RUSH,RIGHT GUARD
3,9,10,2,2,67,1,UNDER CENTER,OPP,NO,PHI,RUSH,RIGHT TACKLE
3,8,26,1,10,71,0,WILDCAT,OPP,NO,PHI,RUSH,RIGHT TACKLE
3,7,7,1,3,97,0,UNDER CENTER,OPP,NO,PHI,RUSH,RIGHT TACKLE
3,6,28,2,2,98,0,UNDER CENTER,OPP,NO,PHI,RUSH,RIGHT GUARD
3,5,39,1,1,99,1,UNDER CENTER,OPP,NO,PHI,RUSH,LEFT GUARD
4,15,0,1,10,59,0,UNDER CENTER,OPP,NO,PHI,RUSH,RIGHT GUARD
4,14,19,2,6,63,0,UNDER CENTER,OPP,NO,PHI,RUSH,RIGHT END
4,11,48,1,10,66,0,UNDER CENTER,OPP,NO,PHI,RUSH,LEFT END
4,10,21,1,10,77,0,SHOTGUN,OPP,NO,PHI,RUSH,RIGHT END
4,9,36,2,9,78,1,UNDER CENTER,OPP,NO,PHI,RUSH,RIGHT END
4,8,47,1,5,95,0,UNDER CENTER,OPP,NO,PHI,RUSH,RIGHT GUARD
4,8,17,2,2,98,0,UNDER CENTER,OPP,NO,PHI,RUSH,LEFT GUARD
4,7,36,3,1,99,0,SHOTGUN,OPP,NO,PHI,RUSH,LEFT GUARD
1,13,6,2,7,51,0,UNDER CENTER,OPP,JAX,PIT,RUSH,CENTER
1,2,19,1,10,54,0,SHOTGUN,OPP,JAX,PIT,RUSH,CENTER
1,1,42,2,4,60,0,UNDER CENTER,OPP,JAX,PIT,RUSH,CENTER
1,1,4,3,3,61,1,UNDER CENTER,OPP,JAX,PIT,RUSH,CENTER
1,0,13,1,10,64,0,UNDER CENTER,OPP,JAX,PIT,RUSH,CENTER
2,15,0,2,5,69,0,SHOTGUN,OPP,JAX,PIT,RUSH,LEFT TACKLE
2,13,53,3,10,64,0,SHOTGUN,OPP,JAX,PIT,RUSH,CENTER
2,11,16,1,10,62,1,UNDER CENTER,OPP,JAX,PIT,RUSH,CENTER
2,10,40,1,10,73,0,UNDER CENTER,OPP,JAX,PIT,RUSH,RIGHT GUARD
2,10,1,2,3,80,0,UNDER CENTER,OPP,JAX,PIT,RUSH,CENTER
2,8,23,1,10,53,1,UNDER CENTER,OPP,JAX,PIT,RUSH,CENTER
